f0,f1,f2,f3,f4
0.8451871072993596,0.7448003533409449,0.001090430208263051,0.8149009614854874,0.18284756902245983
0.30660963788328216,0.2183107224613593,0.00041385273690810857,0.3070531556546997,0.047797091132204025
0.0901395939057591,0.15173271042003986,0.00016454278533973045,0.14018368396665187,0.030682212041239186
0.11083266251649182,0.22305886803640393,0.0004292284847256078,0.10868173251347168,0.05284083516810941
0.8917978774466554,0.9540306806149924,0.0012406668630247605,0.9074076535412684,0.201668519921543
0.3926693218076344,0.45713897908641515,0.0006089687483429244,0.6219515088347587,0.08447763500674814
0.41303951984429893,0.5278412927586128,0.0006513968988422265,0.48491802001342477,0.1197906133843085
0.6127789977110168,0.5977464725021533,0.0007385261364747219,0.4985789624224481,0.11914745139315279
0.878824350743189,0.8494675039733158,0.0011406576511335486,0.6463049405351018,0.1538443482844482
0.2545394198471973,0.26710918209393497,5.2500379504388536e-05,0.13927497382857937,0.02619361835559453
0.6589201379323953,0.8591370851078958,0.0012573350650066293,0.7081578105999037,0.20499265189688465
0.5634678554896964,0.6779797353213384,0.0006317872494517927,0.5066664826512934,0.07992134005887658
0.2479058971436149,0.24378435018148933,0.00017991853315722965,0.13242935745509982,0.021908128456630628
0.7958172613372995,0.8079125656924507,0.0013758397416638187,0.67732224658131,0.19929897574360086
0.35357263047501597,0.5774022283229474,0.0008932195297342572,0.3755699000653666,0.09472083598168081
0.5172093077868385,0.5735551906672544,0.0006546057505606612,0.49661009045662435,0.12452970174019275
0.7444514881900907,0.7598419239947359,0.0011208251648182235,0.9370013137044964,0.1559092367823692
0.14147601518259814,0.32495337891692405,7.861686710164802e-05,0.051523864828711075,0.02461617894570734
0.7753296558191556,1.0715212900996738,0.0012773012534768892,0.7130345550075595,0.173904232282284
0.08790885175765174,0.3108475741793827,7.175348981499621e-05,0.27776239887082926,0.034277149065488524
0.12075359470149559,0.16095173759494405,0.0003927723638133923,0.2983295383292036,0.062197149607869456
0.9099079814648428,0.7418544236046032,0.001277434955631824,0.8597306616303976,0.15999839302087504
0.35263337062318134,0.41936176246744683,0.0008073381788811531,0.39977188007603104,0.07740285310403522
0.8622111921138631,0.9116786084054701,0.0010070891983537077,0.6998885483434438,0.20413284586660282
0.8421932165216366,1.0454584764322756,0.0009362270562382766,0.6932549643355146,0.15821784982430712
0.270301374235798,0.15356958425564107,0.00043881047249593337,0.14805917182994693,0.017405994518540586
0.5960777834705816,0.40795928148796007,0.0005073996779774733,0.6327954498157573,0.13194976008026296
0.4856560471392674,0.6958632617207766,0.0008781111862266275,0.5588870252525268,0.0906045992382842
0.5488506240455192,0.5342183641878699,0.0008100567893648268,0.5853910709463082,0.13823243721492093
0.1499880575898499,0.25577601710824444,0.00043925614634571594,0.06709309852768668,0.029544830835826964
0.8217936666146022,0.9073117007963051,0.0009764268374886658,0.8835388672478973,0.17465571629300278
0.33173483891985983,0.5467299010680969,0.0005111879057006253,0.4368169633714535,0.1405613606355269
0.7479150088937309,0.98345531998151,0.001269189989410846,0.757833964814534,0.1546635335573939
0.6575406000250132,1.0633073448348156,0.0011555877251012653,0.7183050738083799,0.1558889264037011
0.6475022603585301,0.73949767981553,0.0010004040906069689,0.7976657592000455,0.20623835512185995
0.5682228584896094,0.5306139325104636,0.0008266804239617173,0.3348293955417826,0.1118018644415322
0.8980791777057998,0.9762464566266977,0.0011274657051799839,0.7545323179795372,0.1587933105532359
0.2528957151064866,0.24284858426523964,0.00032182108692800475,0.0720001332732782,0.03577334696070341
0.4065234046221959,0.5186222655837086,0.0006658367315751822,0.36884544504363004,0.13685810159171452
0.1442350909973625,0.12144162113106889,0.0003181219939748093,0.10450166587833815,0.030364016108772672
0.31465205036461663,0.30121265104170086,9.581987770325582e-05,0.2324783436568827,0.07365220317666397
0.6536368012658254,0.9051629049886205,0.0010667203594546175,0.820898448396766,0.20372663829324128
0.9038027924279174,0.9008653133732516,0.001280242700885454,0.9006226178436604,0.15232106988434255
0.5224926444534086,0.6444654523208407,0.0006115536566716634,0.4233680533279804,0.11680498772010144
0.8419290496883081,0.8807983331692308,0.0009666665801784273,0.8177482532514478,0.20478277798398123
0.542363860693786,0.717871089751093,0.0006741262651811383,0.41546227512674955,0.11292570539449903
0.2610848869396702,0.30069278108822883,0.000417551829861304,0.0398317943855115,0.024765121722606562
0.08514977594288739,0.25120116151769045,0.00041594740400208673,0.09804982389802336,0.04219819674603791
0.09609802359083534,0.0754504592472423,0.00036643303929124153,0.3271053593681663,0.017961144868801314
0.6532258750806476,0.8465215742369743,0.0011970799605160237,0.75686467400059,0.1505472968139973
0.5873896298411108,0.6952047597797121,0.0007002427527783978,0.5149357449077532,0.07776843992006058
0.32439687132740136,0.6467875381130159,0.000793032048303132,0.4270028938802704,0.1189781982375855
0.6391369773031276,0.8447540163951692,0.0011254601728559624,0.9337299572074352,0.19397765653256513
0.3105427885128399,0.21280010095455565,0.0001817903633263165,0.09465730604921935,0.05006508341680578
0.6079065872296244,0.44019121860322663,0.0006231411767660106,0.4935810566630493,0.13671592894103798
0.7412814861901486,0.8348071712854043,0.0010220192723214244,0.8209287387347016,0.16007286440932464
0.4762340967505508,0.4890243362327004,0.0007955278218619145,0.4257912803628404,0.10967604480760698
0.6633816222286101,0.8025752341701378,0.001042475702026445,0.9180395621567168,0.15212473622388448
0.7695473373562983,0.8109971274163847,0.0013721852160956014,0.9132839791008039,0.20680027559834338
0.7622387216342098,1.0417154127672767,0.001297089172407236,0.7747965540585541,0.14787986708225673
0.2654583156247754,0.10026558502630774,0.0003626893789530678,0.1442425892500424,0.053653250314832424
0.2893213862354502,0.04231741421262418,0.0003646949112770895,0.159811822949018,0.03372876884145049
0.28541758747626234,0.1589762317717503,0.00020193482133648935,0.27046242742831345,0.006864907989809474
0.28025165829117155,0.1184610333978292,0.00028162130567761556,0.13339864826904382,0.04595561679963186
0.6574525444139037,0.9443610994804125,0.0011887904269100677,0.8472813327388043,0.14252469724010752
0.6744766292284071,1.0121174834162685,0.000987479548963274,0.6653878534346244,0.18815534798105019
0.40995757345546646,0.5783726522360952,0.0005545074038994925,0.45532435985019687,0.1322544157602841
0.3486415162528839,0.5757039864749388,0.0007425817685077434,0.5045461589957909,0.13402818883062934
0.05069068012870269,0.3643595213901048,0.00019908250869788078,0.2136377534608461,0.040999884404621476
0.857837763428758,0.8916116282014493,0.0011996203014597844,0.8998047787193951,0.17410733606896472
